date,buy_hold_10,model_seed42_10,model_seed43_10,model_seed44_10,model_seed45_10,model_seed46_10,naive_vol_10,oracle_10,buy_hold_25,model_seed42_25,model_seed43_25,model_seed44_25,model_seed45_25,model_seed46_25,naive_vol_25,oracle_25,buy_hold_50,model_seed42_50,model_seed43_50,model_seed44_50,model_seed45_50,model_seed46_50,naive_vol_50,oracle_50
2022-03-18,0.9760138125814789,1.0216917843249038,1.025982174184452,1.0281367271295758,1.0236261216910303,1.0308949736026678,0.9682316386453249,1.0544303919638887,0.9752814360337684,1.020650463844241,1.024953258843586,1.0270971467613819,1.0226079833720774,1.0298612443401427,0.9671794000144478,1.0533981935037744,0.9740608084542524,1.0189158464167416,1.0232392645020911,1.0253654075731018,1.0209119206658581,1.0281392305588486,0.9654268760745301,1.0516786670091152
2022-03-21,0.9736460138872476,1.021130242286116,1.025130943317249,1.0270690105522648,1.0214786556838071,1.0298042145832031,0.9653755638436456,1.053361914983262,0.9729154140769264,1.0200894941358123,1.0241028816408229,1.0260305097848315,1.020462653317996,1.0287715790785734,0.9643264290901044,1.052330762472034,0.9716977477263927,1.0183558300884044,1.022390309356091,1.0243005690019484,1.018770148782998,1.0270513873083587,0.9625790747183606,1.050612978410532
2022-03-22,0.980892529514992,1.0261568681791098,1.0283856595467304,1.0322551652507153,1.0248731836361906,1.0343078085628816,0.9680832108027054,1.0605580039612896,0.9801564920991472,1.025110996831604,1.0273543338492102,1.031211420604264,1.0238538049409658,1.0332706570823258,0.9670311334777635,1.0595198070856173,0.9789297630727409,1.0233687986323028,1.0256363242719593,1.0294727445363836,1.0221556759576043,1.0315429424789446,0.9652788781960233,1.0577902879055625
2022-03-23,0.971369019743368,1.0179260776411134,1.018244485966755,1.022640092304352,1.0148939524384313,1.026098915362251,0.9566348246365586,1.0499473492622968,0.9706401285329548,1.016888595213721,1.0172233304352798,1.0216060697510914,1.0138844994743506,1.025069995343999,0.9555951889977838,1.0489195393230448,0.9694253098489342,1.0151603711629138,1.015522262589152,1.0198835888041322,1.012202905240848,1.0233559929301062,0.9538636555867498,1.0472073236103594
2022-03-24,0.980609442653267,1.0265060441780534,1.0280505934899489,1.0317532485386078,1.0239197438595138,1.035183961946781,0.965573137008926,1.0605557024512002,0.9798736176587793,1.025459816946195,1.0270196038164012,1.030710011395436,1.0229013134925415,1.0341459319039907,0.9645237875401155,1.0595175078285122,0.978647242667968,1.0237170259196025,1.025302153996756,1.02897218072955,1.021204764278994,1.032416753768203,0.9627760755559076,1.0577879924016758
2022-03-25,0.9871890250628419,1.0354321533162085,1.037475182245631,1.0406768562589184,1.0324433224202576,1.0453147450951585,0.9714697656127633,1.0689500305257462,0.9864482629129694,1.034376828487207,1.0364347410394972,1.0396245961841122,1.0314164141708209,1.0442665564161726,0.97041400790427,1.067903618563556,0.98521365932985,1.0326188828076082,1.034701546607319,1.0378717350648028,1.0297057421018538,1.0425204557532182,0.9686556228720222,1.0661604139736993
2022-03-28,0.9863166790289691,1.0341980626658365,1.0348522183441735,1.0395610224109475,1.0311668878538878,1.0456066041050012,0.9717512667869728,1.067841208367622,0.9855765714659155,1.0331439956367792,1.0338144076006976,1.03850989058974,1.0301412491958732,1.0445581227645835,0.9706952031533286,1.0667958818488457,0.9843430588608274,1.03138814518314,1.0320855950626675,1.0367589089220164,1.0284326920720206,1.0428115345784088,0.9689363085967818,1.0650544854855852
2022-03-29,1.0021888012462707,1.0512824863841725,1.0511150457070344,1.0562191792028974,1.0482431528285072,1.060936456888379,0.9869117023470401,1.084934217495796,1.0014367836365308,1.0502110067062214,1.0500609256426165,1.0551512038118473,1.0472005294537619,1.0598726035480794,0.9858391629081025,1.083872158362107,1.0001834209536322,1.048426150499991,1.0483049446071426,1.0533721640248483,1.0454636783897964,1.0581004082744379,0.9840528275768504,1.0821028873451062
2022-03-30,0.9931828275951013,1.0400080248761443,1.0416547255468478,1.0456261961625208,1.0385292886854223,1.050998734716821,0.9778259857239409,1.07636243567417,0.9924375678445293,1.0386942352708581,1.0403563281248758,1.0443227297117943,1.0372607069783093,1.049653381454973,0.9765579371496329,1.0750919931605687,0.991195468260244,1.0365066693104583,1.0381943418204804,1.0421523025646469,1.0351482928853235,1.04741331088474,0.9744467343406236,1.0729763535834196
2022-03-31,0.9817592962251683,1.0260839910401742,1.0291308427591594,1.0327835808721275,1.0260802676494063,1.0378427710199734,0.9684538720185819,1.0631677639269466,0.981022608409091,1.024787790963507,1.0278480560541803,1.0314961238884859,1.0248268926394273,1.0365142583289915,0.967197977238094,1.061912895230663,0.9797947953822967,1.0226295129910097,1.0257120634523051,1.0293523544140029,1.022739800400882,1.0343022280276257,0.9651070095558556,1.0598231903840756
2022-04-01,0.993747478650392,1.0377161054480006,1.0415885582395241,1.0446365584584123,1.0376403182417104,1.0507192680321704,0.9791185812708569,1.0771075560775112,0.9930017951996783,1.0364052111087594,1.0402902432935004,1.04333432567948,1.0363728224275572,1.04937427250759,0.9778488564535729,1.0758362340900387,0.9917589894484905,1.034222466000512,1.0381283943213788,1.0411659527430503,1.0342622165394184,1.0471347975851681,0.9757348628296442,1.0737191299446711
2022-04-04,0.9953969899491293,1.0390170883457719,1.0431353198636912,1.0458120208215933,1.0385519561640504,1.053749447977172,0.9781255835145019,1.079191673526226,0.9946500687460653,1.0377045505405509,1.0418350769167128,1.044508322723831,1.0372833467682154,1.0524005736063682,0.9768571464206037,1.0779178916318277,0.9934052000742938,1.0355190689285128,1.03967001759344,1.0423375098567331,1.0351708865685847,1.0501546402395228,0.9747452967565239,1.0757966910583316
2022-04-05,0.9790361214232646,1.0215122685619937,1.0265700036155998,1.0285518829296256,1.0213338153377736,1.0358620531360911,0.9647005488075886,1.061764592437677,0.9783014770099899,1.020221843711408,1.0252904089346766,1.0272697011354521,1.0200862382023868,1.0345360759051223,0.963449521351365,1.0605113799202555,0.9770770696545338,1.0180731819574727,1.0231597314329208,1.0251347154807766,1.0180088004558854,1.0323282672528347,0.9613666573876021,1.0584244330713815
2022-04-06,0.9727806933109157,1.0158728725982427,1.0207616826878227,1.02285232946585,1.0163589122998782,1.029069373838068,0.9603676156973454,1.055702370221099,0.9720507428156843,1.0145895717117226,1.0194893279384563,1.0215772526741635,1.0151174120956452,1.0277520917205647,0.9591222072057773,1.0544563130117555,0.970834158656967,1.0124527719341878,1.017370705784782,1.0194540976962727,1.013050093519978,1.0255587608031076,0.9570486983836113,1.0523812817378047
2022-04-07,0.9774350141635899,1.0203766829894996,1.0265460011077217,1.0284820443025813,1.019597748086412,1.0347130157075313,0.9647707023009553,1.0607294248421262,0.9767015711814755,1.019087692666807,1.025266436345344,1.0271999495684947,1.0183522915875651,1.0333885093263375,0.9635195838694063,1.0594774341444917,0.9754791662112866,1.016941419517848,1.0231358086615288,1.02506510887925,1.0162783850779467,1.031183149701668,0.9614365684387624,1.0573925219648532
2022-04-08,0.9808613504479392,1.024823396714893,1.0295170196539307,1.031277733618001,1.0231870871440556,1.0381320400206975,0.9662908793764353,1.066486604088369,0.9801253364280927,1.0235287890833622,1.0282337515887923,1.0299921538074668,1.0219372462047132,1.0368031570447847,0.9650377895732912,1.0652278181282555,0.9788986463950169,1.021373162660824,1.0260969574649372,1.0278515100501586,1.019856038822127,1.0345905102032138,0.9629514919614015,1.063131589949598
2022-04-11,0.9725539888782473,1.0171181673709493,1.0202645472303695,1.0223393371915472,1.01530814405309,1.0289963845934968,0.9581975513804175,1.0586915548126,0.9718242084963971,1.0158332933664447,1.0189928121483272,1.0210648998905523,1.0140679273806656,1.0276791959074267,0.9569549570367689,1.0574419694355497,0.9706079078599816,1.0136938742202224,1.0168752218145294,1.018942809740955,1.0120027461136687,1.0254860205572918,0.9548861335532506,1.055361062782623
2022-04-12,0.9732808018903251,1.0164161884925238,1.0196527228395493,1.0216561841819858,1.0159184996988073,1.0292152792033085,0.9576777752612873,1.0609413612278265,0.9725504761260245,1.0151322012624784,1.0183817503818124,1.0203825984922377,1.0146775374662764,1.027897810316542,0.956435854965349,1.0596891203793266,0.9713332665188587,1.012994258667458,1.0162654299082872,1.0182619263769657,1.0126111147091437,1.025704168420295,0.9543681537191396,1.0576037916290328
2022-04-13,0.9867306100792246,1.0292658763884195,1.0335139064963725,1.0347733054806698,1.0291371889186445,1.0435584871681929,0.9689116954363266,1.0766762760354613,0.9859901919125812,1.0279656567967144,1.0322256564084535,1.0334833681275781,1.027880079825819,1.0422226579533083,0.9676552069486345,1.0754054630926027,0.9847561616348439,1.0258006860065547,1.0300805666234722,1.0313354685420462,1.0257867696754244,1.0399984453275415,0.965563250789817,1.0732892066478756
2022-04-14,0.9841300249844891,1.0268694719242328,1.031348207076398,1.0324475858565372,1.0275368166535104,1.0409330196939577,0.9649016360404492,1.0752279233784277,0.983391558232374,1.025572279589241,1.0300626564804263,1.0311605477206944,1.0262816624434237,1.039600551264499,0.9636503478135131,1.073958819942264,0.9821607803121839,1.0234123494263725,1.027922061670959,1.0290174756777655,1.0241916075203623,1.0373819344898287,0.9615670496866814,1.0718454103009012
2022-04-18,0.9792522062618612,1.023529417530239,1.028414620785271,1.028612228555523,1.0239866570799718,1.0375370088554985,0.9593255712633363,1.0721496067585428,0.9785173997038852,1.0222364445172514,1.0271327268336596,1.027329971535137,1.022735839451955,1.0362088875618716,0.9580815140990782,1.0708841366936068,0.9772927221072601,1.0200835398668053,1.0249982207724393,1.025194860619842,1.0206530057090735,1.0339975089537985,0.9560102551323757,1.068776777624297
2022-04-19,0.9952609857783828,1.0419943677041787,1.0464973055489735,1.046911089900452,1.0426059463611228,1.0545169598166977,0.9754411866898361,1.0908427522868154,0.994514166629474,1.0406780688523318,1.0451928719681514,1.0456060217149121,1.041332384945291,1.0531671029760552,0.9741762307322712,1.0895552184950112,0.9932694680479609,1.038486324793444,1.0430208347405598,1.0434329274882095,1.039211678751909,1.0509195337550197,0.9720701768909652,1.08741111719354
2022-04-20,1.0018386032154414,1.0518613904100127,1.0579869618274713,1.0577410143851853,1.0527663313964966,1.0626790634800753,0.9833370496159847,1.1007473173496702,1.0010868483856143,1.0505326270467814,1.0566682066679864,1.056422445731427,1.0514803588924715,1.0613187585652113,0.9820618542724016,1.0994480930899369,0.9998339236692375,1.0483201285682298,1.0544723223066883,1.054226871614502,1.0493389860305875,1.0590537928549093,0.9799387526452598,1.0972845239130113
2022-04-21,0.9824788115742105,1.0325102565405266,1.0386705161441439,1.0379182550762973,1.0334847367591828,1.0429267449048383,0.9691368744325137,1.079418916505771,0.981741583851668,1.0312059384872547,1.0373758384670164,1.0366243972626221,1.03222231706056,1.041591724365061,0.9678800939318161,1.0781448663939652,0.9805128709807654,1.0290341434270762,1.0352200459806866,1.034469969642498,1.0301201638073003,1.0393688582178437,0.9657876515939275,1.0760232191640038
2022-04-22,0.9550146065911329,1.0006085435568346,1.0074797491807772,1.0066329270497487,1.0023850492101853,1.0116802576262756,0.9431435902910502,1.049355673947901,0.9542979873265567,0.9993445253261664,1.0062239500402907,1.0053780691919203,1.0011606183243495,1.0103852348164601,0.9419205179831991,1.0481171078145177,0.9531036218855979,0.9972398327303269,1.004132894946635,1.0032885811510697,0.9991217231986955,1.0082289665958282,0.9398841971795059,1.0460545512622543
2022-04-25,0.95785829125777,1.004989432622777,1.0114522857175932,1.0106687420337805,1.0068830912200495,1.0152940136265383,0.9470351645180899,1.0532384517970674,0.9571395381627785,1.0037198802362377,1.0101915349063932,1.0094088531720882,1.005653165897154,1.0139943649515701,0.9458070456015144,1.0519953027779507,0.9559416163377945,1.0016059728232356,1.008092234691417,1.0073109879095934,1.003605121556898,1.0118303944681317,0.9437623225845854,1.0499251144483093
2022-04-26,0.933694057513861,0.9799215577564722,0.9854100600885871,0.9849913814714062,0.9806324193282019,0.9891216564233299,0.922815199013058,1.0278910459114672,0.9329934366602982,0.9786836723500312,0.9841817702817774,0.9837635017332028,0.9794345596605789,0.9878555102303064,0.9216184886427645,1.0266778147164768,0.9318257352376953,0.9766224930203183,0.9821365215041585,0.9817189354800827,0.9774399103375447,0.985747322808434,0.9196260584263489,1.0246574478719526
2022-04-27,0.9342224909539114,0.9795650631080137,0.985607892448053,0.9854105912997712,0.9801290909873915,0.9895128865343001,0.9223673825457878,1.0305163854997044,0.9335214735770069,0.978327628043255,0.984379356047992,0.9841821889790722,0.9789318461441483,0.9882462395388603,0.9211712529056458,1.029300055587298,0.9323531112821677,0.9762671985688696,0.9823336966632484,0.9821367525637514,0.9769382206130207,0.9861372182596018,0.9191797895600206,1.027274528517786
2022-04-28,0.947689636200531,0.9951078432938308,1.0007479862212896,1.0006861452864868,0.9953337830722612,1.0061192191613164,0.9377866800825799,1.0481558870111451,0.9469785134119857,0.993661154139239,0.9992848994375635,0.999239652540139,0.9938869815127027,1.0045898052622295,0.9364316070177489,1.04661515130903,0.9457933087644119,0.9912530639254017,0.9968495471693537,0.996831864704229,0.9914787101895799,1.0020442480839555,0.9341760738726045,1.0440505699531009
2022-04-29,0.9230103131974919,0.9682984615555827,0.9736191225321837,0.974196237590572,0.9682360896066958,0.9791996510509281,0.9127325841514305,1.0219030605351072,0.9223177091605748,0.9668907479171255,0.9721956979635883,0.9727880360302409,0.966828676828904,0.9777111579103769,0.9114137134887886,1.020400915149122,0.9211633690990478,0.9645475345005499,0.9698263646538264,0.9704439865380914,0.9644859700422269,0.9752337092609277,0.9092184396168825,1.017900568045135
2022-05-02,0.9232886704997328,0.9678208526850467,0.9730397572296916,0.9744109990515267,0.9687747475809834,0.9802443350275539,0.9126203434429951,1.0233493963760434,0.9225958575904027,0.966413833395024,0.9716171796892478,0.9730024870533056,0.9673665518184175,0.9787542538503531,0.9113016349647433,1.0218451249501295,0.9214411694081877,0.96407177575795,0.9692492562835007,0.9706579208156852,0.9650225417156322,0.9762741620719931,0.9091066310504337,1.019341239015728
2022-05-03,0.9337665272169214,0.9806051341091305,0.9858725002298654,0.9871639513762565,0.9826363676973465,0.9920073604878273,0.9205483909713402,1.0393221190356396,0.9330658519838916,0.9791795290131471,0.9844311613059953,0.9857370049736828,0.9812080229014176,0.990499398194461,0.9192182267069373,1.0377943685219615,0.9318980599288437,0.976806534324179,0.9820320090092556,0.9833617533871905,0.9788304737559654,0.9879895450783506,0.9170041545179803,1.035251401237883
2022-05-04,0.9539541037602419,1.00568220236103,1.0100218651839028,1.0119733396533743,1.0076127970562638,1.0151578372835712,0.9397212934338898,1.0663774162947013,0.9532382802706764,1.0042201401886466,1.0085452200518903,1.0105105312571543,1.0061481469147682,1.0136146836726079,0.9383634249119479,1.064809895873765,0.9520452411214022,1.0017864607778606,1.0060872995022772,1.0080755848866467,1.003710165761881,1.0110462581117359,0.9361032386995021,1.062200730887809
2022-05-05,0.92070007796246,0.9720717750127198,0.974231295052087,0.9767564547340547,0.9723342785008963,0.9778248409487587,0.9086559119477207,1.0331626974553618,0.9200092074687408,0.970658575725956,0.97280697549141,0.9753445523774803,0.9709209086600725,0.9763384376735423,0.9073429319517033,1.0316440009773005,0.918857756645877,0.9683062311591528,0.9704361524402192,0.9729943426524502,0.968568286053237,0.9738644673968918,0.9051574631553786,1.029116104292876
2022-05-06,0.906241190868006,0.9597899311712824,0.960765929621638,0.9629931875008343,0.9560915069650457,0.9638359747675298,0.8957207877210956,1.0206215063518977,0.9055611699644027,0.958394587246029,0.9593612963340993,0.9616011799597449,0.9547017473619024,0.9623708361356704,0.8944264985838867,1.0191212447852074,0.904427801791732,0.9560719638679007,0.9570232416808415,0.9592840865395449,0.9523884251400865,0.9599322587409422,0.8922721409155502,1.0166240333311802
2022-05-09,0.8772377620295861,0.9269084479714773,0.9291436359124298,0.9307739380768474,0.9238729952651762,0.9318822720026637,0.874759835415917,0.9907110413736443,0.8765795045793384,0.9255609071918354,0.9277852342043038,0.9294285034905292,0.922530067984784,0.930465706577841,0.8734958342135712,0.989254746665157,0.8754824088289268,0.9233178546646892,0.9255241334153266,0.9271889339944992,0.9202947004341749,0.9281079744506482,0.871391891126378,0.9868307188108033
2022-05-10,0.8750228654051174,0.9253520681292681,0.9267583134228434,0.929085695006306,0.921372866779592,0.9295034150047352,0.8727482290186116,0.9908590176999197,0.8743662699583398,0.9240067900167866,0.9254033990400556,0.927742700776904,0.9200335736467125,0.9280904657089828,0.8714871345259728,0.989402505473779,0.8732719442137117,0.9217675038181768,0.9231481030097343,0.9255071934247824,0.9178042553107874,0.9257387522686333,0.8693880296871793,0.9869781155575105
2022-05-11,0.8605243663531056,0.911340095124434,0.9125506447950374,0.9149190713564765,0.9062875288633524,0.9137625986857275,0.8595941475029464,0.9776228287221835,0.8598786502202739,0.9100151876376261,0.9112165019276393,0.913596554994632,0.9049701635408164,0.912373577193761,0.8583520602557004,0.976185773018847,0.8588024566655558,0.9078098094172288,0.9089957807138502,0.9113951344780887,0.9027773451080605,0.9100616892007438,0.8562845931736406,0.9737937688229628
2022-05-12,0.8696585109744169,0.9207151862503008,0.9211160934515066,0.9244503003416848,0.91564581052855,0.9240743051554051,0.8688906359848941,0.9866534552409382,0.8690059408061015,0.919376649243088,0.9197694279561357,0.9231140065795477,0.9143148421547178,0.9226696087146874,0.8676351155961812,0.9852031249771451,0.8679183238589105,0.9171485839688742,0.9175278624487773,0.9208896526214654,0.9120993807837322,0.9203316313299518,0.8655452889110796,0.982789025044654
2022-05-13,0.8942597011775251,0.9468854085836361,0.9457366426079045,0.9493647436194851,0.9400295911306371,0.9496006360552411,0.8894484236929249,1.0127835611675255,0.893588670886496,0.9455088252711128,0.9443539820362759,0.9479924360066012,0.938663178876166,0.9481571367325912,0.8881631979298583,1.0112948209805521,0.8924702870681155,0.9432174299199435,0.9420525016342005,0.9457081344877925,0.9363887194478734,0.9457545758137976,0.8860239263416129,1.0088167870633187
2022-05-16,0.8930440903143353,0.9472635184316187,0.9459918591790538,0.9503910153817482,0.939717184446154,0.9496251988511827,0.8859593798303018,1.014153866642762,0.8923739721875357,0.945886385422477,0.9446088254825253,0.949017224292085,0.9383512263011344,0.9481816621903318,0.8846791956288832,1.0126631121766203,0.891257108642871,0.9435940750723648,0.9423067240027521,0.9467304534229438,0.9360775227600349,0.9457790391258201,0.8825483157721948,1.0101817254567003
2022-05-17,0.9134076935700046,0.9694138252846687,0.9676702666896139,0.9727334478074678,0.9622867068103015,0.9724768009519809,0.9052761990365358,1.0384914333121331,0.9127222951005919,0.9680044901288841,0.9662555393080042,0.9713273607111178,0.9608879419619324,0.9709985272965436,0.9039681026222862,1.0369649038641067,0.9115799643182388,0.9656585776114031,0.963900682729416,0.9689868308914079,0.9585596300729494,0.9685380879626923,0.9017907625983723,1.0344239690650294
2022-05-18,0.8777406321486843,0.9307160104083022,0.9293489407898714,0.9346828237217285,0.9199025238523515,0.9332065526650299,0.8730436818922768,1.00057211533196,0.8770819973571765,0.9293629341891397,0.9279902389274042,0.9333317388376039,0.9185653679868654,0.9317879741852804,0.8717821604792738,0.9991013253476297,0.8759842727046651,0.9271106676316706,0.9257286385224338,0.931082764027678,0.9163396072361113,0.929426891528566,0.8696823450271142,0.9966531698546907
2022-05-19,0.8805612309059504,0.9337085807183356,0.9320267474639594,0.9372359471472006,0.9210450284996056,0.9360111961650297,0.8736978270194223,1.003850351673726,0.879900479607121,0.9323511538963304,0.9306641306662556,0.9358811717208088,0.9197062119073024,0.9345883543130383,0.8724353603867216,1.0023747428491503,0.8787992274424069,0.9300916455315271,0.9283960137330011,0.9336260537464587,0.9174776867962651,0.9322201756976563,0.8703339716065895,0.9999185663128659
2022-05-20,0.8782364761418874,0.9303147259824028,0.9308146576722958,0.9352908306422872,0.9178193647307221,0.9343850908593256,0.8739334902986194,1.002193600136546,0.8775774692813502,0.928962233151092,0.9294538129416651,0.933938866883598,0.916485236912628,0.9329647208695236,0.8726706831396895,1.000720426652242,0.8764791245137897,0.9267109376733963,0.9271886456677294,0.9316884291257993,0.9142645164935289,0.9306006564226762,0.8705687275501235,0.9982683037821694
2022-05-23,0.8892837345357292,0.944265186327916,0.9445336734100842,0.9489103649396545,0.9301041641546446,0.9467583380420943,0.884535841328331,1.0152242673911671,0.8886164380866023,0.9428924122981206,0.9431527715712824,0.9475387141315716,0.9287521793449887,0.9453191593307634,0.8832577140965003,1.0137319394905113,0.887504277338059,0.9406073576984735,0.9408542186332688,0.9452555059100602,0.9265017350978973,0.9429237896393834,0.881130258086986,1.011247933761495
2022-05-24,0.8799478842801571,0.9352367175743289,0.9362881572968625,0.9406070377565398,0.9201439504524129,0.9370842924788505,0.8760407257041674,1.0080806512422982,0.879287593221417,0.9338770691448556,0.9349193103468203,0.9392473894155616,0.9188064436530115,0.9356598194002748,0.874774873654539,1.0065988240930852,0.8781871081235186,0.931613862797534,0.9326408231362879,0.9369841601357826,0.9165800987557454,0.9332889257706352,0.8726678498128824,1.0041322970473605
2022-05-25,0.8981774606812419,0.9573218949120694,0.9562610992320324,0.9610954786956774,0.9432350945104241,0.9584194922858621,0.8916142427314746,1.0268635819817535,0.89750349060069,0.9559301390213325,0.9548630519760392,0.9597062142944169,0.9418640227865688,0.9569625873140244,0.8903258874261522,1.0253541448822086,0.8963802071331055,0.9536134881154373,0.9525359599717782,0.9573936870213536,0.9395818074456398,0.9545377140267216,0.8881814066824222,1.0228416605942634
2022-05-26,0.9163535834846703,0.9774943493276526,0.9756402545446116,0.9813604910182668,0.9643453498441834,0.9783000765099626,0.9083253415824636,1.0463609392129054,0.91566597449256,0.9758718769183942,0.9739724771321132,0.9797478356369583,0.9626975438370966,0.9765952149538811,0.9068777898181494,1.0444858576246778,0.9145199595057116,0.9731720619691817,0.9711974642213225,0.9770642986994361,0.9599557595466431,0.9737586204510303,0.904468901141749,1.0413662294069002
2022-05-27,0.9337381769193935,0.9972354415207896,0.9966525254653528,1.0025460075313153,0.9846241245781016,0.9986463446460494,0.9255289854219066,1.068028097295102,0.9330375229597234,0.9955802022956064,0.99494882929011,1.000898538299721,0.9829416676165321,0.9969060261057687,0.9240540170879424,1.0661141881019185,0.9318697663602753,0.9928258629434105,0.992114051191466,0.9981570694231983,0.9801422276055383,0.9940104373191249,0.9215995041611326,1.0629299612593075
2022-05-31,0.9228223539475465,0.9846620522749188,0.9849495674637588,0.9909473693507421,0.9735574583311417,0.986409948417365,0.9165431387934533,1.0547011462548728,0.9221298909505866,0.9830276827122112,0.9832658765403735,0.9893189599920987,0.9718939113162248,0.9846909539697796,0.9150824907449038,1.0528111189934266,0.9209757859556555,0.980308070746697,0.9804643851571941,0.98660920767057,0.9691259355640346,0.9818308447819933,0.9126518083809994,1.049666625220891
2022-06-01,0.9138834418054392,0.9747588507373947,0.9757637720574256,0.9825445747746666,0.9656560787249443,0.9777205401543199,0.9087227692966813,1.0422270786295342,0.9131976863463548,0.973140918785062,0.9740957835018168,0.9809299736057915,0.9640060330358559,0.9760166885432204,0.9072745841720913,1.0403594049304756,0.9120547605812163,0.9704486592145509,0.9713204192702486,0.9782431987831837,0.9612605221386895,0.9731817744139891,0.9048646415130742,1.0372521014351153
2022-06-02,0.9309043426828189,0.9927856513301224,0.993246085360979,0.9996602769775991,0.9818241914326147,0.9944547241745213,0.9249978713506684,1.0644286647914354,0.9302058151620455,0.9911377979909204,0.9915482122171626,0.9980175498249341,0.9801465188013242,0.9927217102770299,0.923523749426108,1.0625212057908795,0.9290416026274255,0.9883957488479579,0.9887231230537848,0.9952839719982379,0.9773550394371192,0.9898382751514897,0.9210706450195867,1.0593477103228695
2022-06-03,0.9226644603818532,0.9842778610461714,0.9848080406114029,0.9914688148082168,0.9740208777061874,0.9863249491548862,0.9163754118435201,1.0535316786822972,0.9219721158643073,0.9826441291747906,0.9831245916166245,0.9898395485658585,0.9723565388325965,0.9846061028336052,0.9149150310928552,1.051643747109854,0.9208182083350662,0.979925578335843,0.9803235027781747,0.9871283703481798,0.9695872455068185,0.9817462401023475,0.9124847935426448,1.0485027399965607
2022-06-06,0.9225570640177109,0.9866949771262028,0.9885485512528621,0.9946827712639342,0.9781215383050607,0.9898920080385907,0.9188177707341785,1.0544595248403086,0.9218648000877319,0.9850572332580749,0.9868587081603309,0.9930482235738093,0.9764501925089302,0.9881669454839624,0.9173534977207313,1.0525699305650806,0.9207110268711023,0.9823320064049577,0.984046980190014,0.9903282567703423,0.9736692403652688,0.9852967400164996,0.9149167830082023,1.049426157164412
2022-06-07,0.9320077007102606,0.9967056167222794,0.997838682189596,1.003789982707138,0.9860849259841075,0.998760246716153,0.9256795621456827,1.0647709591928487,0.9313083452570006,0.9950512569150877,0.9961329583762119,1.002140469269281,0.9843999729070828,0.9970197296812947,0.9242043538452746,1.0628628867998144,0.9301427528349026,0.9922983809257363,0.9932948064928058,0.9993955987341789,0.9815963796097718,0.9941238106340349,0.921749441587357,1.0596883708127527
2022-06-08,0.9193578373085699,0.981208562464975,0.9823685153671138,0.989210067341432,0.9717455055456277,0.9843139114575876,0.9122345262967363,1.050359070179681,0.9186679739989329,0.9795799251010634,0.9806892365416993,0.987584512865841,0.9700850546691274,0.9825985697265036,0.9107807446641457,1.0484768239301194,0.9175182018162067,0.976869851588045,0.9778950864432385,0.9848795112084734,0.9673222305814142,0.9797445380266586,0.9083614887874032,1.0453452756552037
